Authors,DOI,DataSourceType,FeatureName,FeatureType,FeatureCategory,Imagery,ImageryDate,ImageryResolutionMeters,Latitude,Longitude,ThawType,Aspect,Elevation,MeanElevation,RelativeElevation,Slope,SolarRadiation,Geo
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.76304152,-151.9724067,Abrupt,279,945.4922,951.6221119,-6.129924357,22,0.455722652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.9724079947458,67.76303695657346]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.76216214,-152.012047,Abrupt,180,970.75,971.7911186,-1.041118566,10,0.792589923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.01205300216864,67.76217067631406]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.75981097,-151.8726506,Abrupt,273,616.16406,616.4232155,-0.259152954,23,0.460622434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.87266287139082,67.75981487218702]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.76051827,-152.0487955,Abrupt,186,907.5,909.1960029,-1.696002928,14,0.804008055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.0488015546673,67.76051294351804]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.7599071,-152.0416951,Abrupt,138,877.625,879.2217513,-1.596751334,14,0.86316382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.04167604226603,67.75990686743233]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.76003549,-152.042368,Abrupt,149,884.7969,886.1226814,-1.325806424,13,0.85056356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.0423666330607,67.7600314827436]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.76010195,-152.0666935,Abrupt,207,838.58594,842.6481701,-4.062232564,10,0.745116415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.0667083641321,67.76010729804126]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.75776806,-151.9673426,Abrupt,246,937.53125,938.7093528,-1.178102754,10,0.664149951,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.9673237656306,67.75776184475531]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.7537951,-151.9114254,Abrupt,175,869.0547,873.7256541,-4.670966606,9,0.792264953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.91143616460607,67.75379074907357]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.75014275,-151.9972554,Abrupt,188,786.14844,787.028102,-0.879664468,5,0.750762591,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.99724089588062,67.75014883953034]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.74595223,-151.8641711,Abrupt,260,821.9531,821.7178064,0.235318596,17,0.571694701,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.8641681769277,67.7459467327023]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.74578117,-151.9776621,Abrupt,219,805.10156,807.2177023,-2.116139795,6,0.721257341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.97765572767898,67.74577176543053]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.74687181,-152.1138661,Abrupt,174,629.8203,631.3046198,-1.484307264,8,0.785789334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.1138584588613,67.74686618934604]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.74592233,-152.1464504,Abrupt,192,634.97656,635.1317554,-0.155192882,7,0.758525864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.14645956994818,67.7459258162455]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.74110735,-151.9764947,Abrupt,74,815.8594,819.0450148,-3.185639825,9,0.757284152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.97649866846618,67.7411037902174]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.74044297,-151.923342,Abrupt,196,841.2031,842.9803126,-1.77718762,17,0.788115255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.92334790311497,67.74043493391439]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.74050151,-151.9797362,Abrupt,55,866.4375,869.1489994,-2.711499416,30,0.671298843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.97974666202663,67.74050444740601]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.74008428,-151.9551255,Abrupt,206,787.1797,790.3079197,-3.128232166,15,0.754668949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.95510851391785,67.74007929454766]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.73830512,-151.9713551,Abrupt,56,805.33594,809.282454,-3.946516485,15,0.721097368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.97135525621763,67.73831179607603]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.73678637,-151.9196882,Abrupt,170,716.1094,717.336963,-1.227587988,18,0.86070381,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.91968200314787,67.73678309144982]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.73741787,-151.9926829,Abrupt,213,802.71875,805.9077293,-3.18897928,7,0.730286999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.99267817588978,67.73742450014234]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.73686065,-151.9415601,Abrupt,193,733.7578,738.3020415,-4.544228989,11,0.776168948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.9415781762156,67.7368603821934]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.73661257,-151.9210962,Abrupt,172,714.7344,714.9170375,-0.18266247,12,0.818332393,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.92111901551417,67.73661730854155]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.73705046,-151.9905729,Abrupt,215,802.8828,805.6163011,-2.73348864,7,0.727391198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.9905645478732,67.73705519395013]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.73681808,-151.9902051,Abrupt,209,800.03906,802.3190727,-2.280010208,7,0.73601817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.99022413451888,67.73681544431369]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.73793383,-152.1250691,Abrupt,324,679.53906,678.018106,1.520956517,14,0.526940022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.12507716144907,67.7379379941092]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.73546804,-151.9320106,Abrupt,166,699.0625,698.2069618,0.855538232,16,0.855592189,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.9320228268331,67.73547049280626]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.73535808,-151.9223866,Abrupt,153,674.4297,676.7923609,-2.362673399,15,0.864683577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.92236493332518,67.73535719102976]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.73551533,-151.9231575,Abrupt,162,679.34375,681.4336519,-2.089901898,12,0.831181226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.92317119028587,67.73550603698727]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.73523865,-152.0715608,Abrupt,0,850.3125,854.0385484,-3.726048389,12,0.594753291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.07157030060492,67.7352404700324]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.73467587,-152.0546135,Abrupt,24,824.9219,823.5389405,1.382934532,17,0.606281199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.05462138566,67.73468112906941]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.73447285,-152.0537407,Abrupt,32,824.39844,823.6849986,0.713438852,13,0.658029105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.05375920398814,67.73446491457942]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.73418983,-152.0472313,Abrupt,36,791.09375,789.1396397,1.954110328,23,0.609044738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.047245120271,67.73417998100055]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.7327888,-151.9381236,Abrupt,18,711.3047,713.4743401,-2.169652593,19,0.568230857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.9381165335984,67.73279438965348]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.73215108,-151.9396125,Abrupt,8,746.125,745.7096884,0.415311587,20,0.523875272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.93961534318566,67.7321560574334]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.73154164,-151.9411149,Abrupt,57,779.08594,780.2531655,-1.167228018,13,0.726022747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.94112773885723,67.73153473946596]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.73245676,-151.9352796,Abrupt,12,712.4219,715.4930533,-3.071178346,23,0.504257653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.9352898599351,67.73245101867059]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.72744076,-151.8489706,Abrupt,216,658.1797,659.8523626,-1.672675141,20,0.716278241,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.84898630392505,67.72743614773809]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.72952506,-151.983022,Abrupt,13,850.08594,852.5697681,-2.48383056,7,0.663490371,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.98303436139682,67.72953350138364]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.72711194,-151.8502656,Abrupt,188,637.6875,639.4284485,-1.740948529,19,0.8184273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.85024233016668,67.72710584491084]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.72861483,-151.9547983,Abrupt,350,897.6797,897.4087321,0.270955398,10,0.603821162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.9547758410759,67.72861724428849]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.72685436,-151.8506449,Abrupt,198,628.0547,628.594872,-0.540184549,17,0.782047598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.8506315661623,67.7268565351199]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.72802093,-151.9875834,Abrupt,0,882.85156,883.3746548,-0.523092253,11,0.606009283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.987603111331,67.72801766494979]}"
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,Active layer detachment,Active layer detachment,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,67.72625352,-151.8476239,Abrupt,220,651.5547,647.4050428,4.149644692,24,0.686219228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-151.8476030843705,67.72625599548294]}"
